id_municipio,taxa_2023,taxa_2024,meta_2030,nome_municipio,sigla_uf,n_alunos_2024,presenca_2024,cluster,vel_municipio,vel_uf,vel_encolhida,proj_2030_mantem_2024,gap_mantem_2024,nao_atinge_mantem_2024,proj_2030_tendencia_uf,gap_tendencia_uf,nao_atinge_tendencia_uf,proj_2030_tendencia_encolhida,gap_tendencia_encolhida,nao_atinge_tendencia_encolhida
2921302,33.87,46.05,80.0,Milagres,BA,87.0,0.874,0.0,5.0,-0.289,1.314,46.05,-33.95,True,44.31,-35.69,True,53.93,-26.07,True
2921401,33.73,29.41,80.0,Mirangaba,BA,145.0,0.821,0.0,-4.32,-0.289,-1.983,29.41,-50.59,True,27.67,-52.33,True,17.51,-62.49,True
2921450,52.17,46.15,80.0,Mirante,BA,84.0,0.929,0.0,-5.0,-0.289,-1.683,46.15,-33.85,True,44.41,-35.59,True,36.05,-43.95,True
2921500,30.9,27.49,80.0,Monte Santo,BA,290.0,0.866,0.0,-3.41,-0.289,-2.136,27.49,-52.51,True,25.75,-54.25,True,14.67,-65.33,True
2921609,31.78,28.89,80.0,Morpará,BA,91.0,0.989,0.0,-2.89,-0.289,-1.103,28.89,-51.11,True,27.15,-52.85,True,22.27,-57.73,True
2921708,36.21,28.31,80.0,Morro do Chapéu,BA,232.0,0.944,0.0,-5.0,-0.289,-2.819,28.31,-51.69,True,26.57,-53.43,True,11.4,-68.6,True
2921807,68.97,60.0,80.0,Mortugaba,BA,118.0,0.89,0.0,-5.0,-0.289,-2.037,60.0,-20.0,True,58.26,-21.74,True,47.78,-32.22,True
2921906,41.65,38.82,80.0,Mucugê,BA,91.0,0.934,0.0,-2.83,-0.289,-1.084,38.82,-41.18,True,37.08,-42.92,True,32.32,-47.68,True
2922003,49.09,47.96,80.0,Mucuri,BA,420.0,0.933,1.0,-1.13,-0.289,-0.859,47.96,-32.04,True,46.22,-33.78,True,42.81,-37.19,True
2922052,22.47,28.83,80.0,Mulungu do Morro,BA,113.0,0.982,0.0,5.0,-0.289,1.62,28.83,-51.17,True,27.09,-52.91,True,38.55,-41.45,True
2922102,26.61,33.33,80.0,Mundo Novo,BA,130.0,0.969,0.0,5.0,-0.289,1.794,33.33,-46.67,True,31.59,-48.41,True,44.1,-35.9,True
2922201,45.91,41.27,80.0,Muniz Ferreira,BA,64.0,0.984,0.0,-4.64,-0.289,-1.344,41.27,-38.73,True,39.53,-40.47,True,33.21,-46.79,True
2922250,30.98,22.03,80.0,Muquém de São Francisco,BA,132.0,0.894,0.0,-5.0,-0.289,-2.162,22.03,-57.97,True,20.29,-59.71,True,9.06,-70.94,True
2922300,23.34,51.72,80.0,Muritiba,BA,188.0,0.926,0.0,5.0,-0.289,2.274,51.72,-28.28,True,49.98,-30.02,True,65.36,-14.64,True
2922409,58.37,48.92,80.0,Mutuípe,BA,146.0,0.952,0.0,-5.0,-0.289,-2.277,48.92,-31.08,True,47.18,-32.82,True,35.26,-44.74,True
2922607,36.06,50.52,80.0,Nilo Peçanha,BA,98.0,0.99,0.0,5.0,-0.289,1.45,50.52,-29.48,True,48.78,-31.22,True,59.22,-20.78,True
2922656,31.25,26.14,80.0,Nordestina,BA,211.0,0.834,0.0,-5.0,-0.289,-2.708,26.14,-53.86,True,24.4,-55.6,True,9.89,-70.11,True
2922755,50.34,48.98,80.0,Nova Ibiá,BA,53.0,0.925,0.0,-1.36,-0.289,-0.514,48.98,-31.02,True,47.24,-32.76,True,45.9,-34.1,True
2922805,32.97,34.65,80.0,Nova Itarana,BA,106.0,0.953,0.0,1.68,-0.289,0.393,34.65,-45.35,True,32.91,-47.09,True,37.01,-42.99,True
2922904,22.14,31.41,80.0,Nova Soure,BA,250.0,0.968,0.0,5.0,-0.289,2.649,31.41,-48.59,True,29.67,-50.33,True,47.31,-32.69,True
2923001,56.37,37.21,80.0,Nova Viçosa,BA,507.0,0.949,0.0,-5.0,-0.289,-3.667,37.21,-42.79,True,35.47,-44.53,True,15.21,-64.79,True
2923035,60.58,73.17,80.0,Novo Horizonte,BA,88.0,0.932,0.0,5.0,-0.289,1.327,73.17,-6.83,True,71.43,-8.57,True,81.13,1.13,False
2923050,21.75,39.06,80.0,Novo Triunfo,BA,68.0,0.941,0.0,5.0,-0.289,1.053,39.06,-40.94,True,37.32,-42.68,True,45.38,-34.62,True
2923100,34.5,21.29,80.0,Olindina,BA,218.0,0.927,0.0,-5.0,-0.289,-2.746,21.29,-58.71,True,19.55,-60.45,True,4.81,-75.19,True
2923209,38.11,39.29,80.0,Oliveira dos Brejinhos,BA,205.0,0.956,0.0,1.18,-0.289,0.454,39.29,-40.71,True,37.55,-42.45,True,42.02,-37.98,True
2923308,35.94,50.59,80.0,Ouriçangas,BA,90.0,0.944,0.0,5.0,-0.289,1.352,50.59,-29.41,True,48.85,-31.15,True,58.7,-21.3,True
2923357,22.65,34.04,80.0,Ourolândia,BA,186.0,0.758,0.0,5.0,-0.289,2.259,34.04,-45.96,True,32.3,-47.7,True,47.6,-32.4,True
2923407,45.51,35.76,80.0,Palmas de Monte Alto,BA,162.0,0.932,0.0,-5.0,-0.289,-2.397,35.76,-44.24,True,34.02,-45.98,True,21.38,-58.62,True
2923506,43.73,40.45,80.0,Palmeiras,BA,99.0,0.899,0.0,-3.28,-0.289,-1.28,40.45,-39.55,True,38.71,-41.29,True,32.77,-47.23,True
2923605,46.89,48.94,80.0,Paramirim,BA,151.0,0.934,0.0,2.05,-0.289,0.717,48.94,-31.06,True,47.2,-32.8,True,53.24,-26.76,True
2923704,21.13,24.46,80.0,Paratinga,BA,260.0,0.896,0.0,3.33,-0.289,1.756,24.46,-55.54,True,22.72,-57.28,True,35.0,-45.0,True
2923803,51.85,39.8,80.0,Paripiranga,BA,213.0,0.92,0.0,-5.0,-0.289,-2.719,39.8,-40.2,True,38.06,-41.94,True,23.49,-56.51,True
2923902,44.65,34.68,80.0,Pau Brasil,BA,142.0,0.944,0.0,-5.0,-0.289,-2.245,34.68,-45.32,True,32.94,-47.06,True,21.21,-58.79,True
2924009,24.79,30.51,80.0,Paulo Afonso,BA,1112.0,0.849,0.0,5.0,-0.289,4.194,30.51,-49.49,True,28.77,-51.23,True,55.67,-24.33,True
2924207,29.14,20.45,80.0,Pedro Alexandre,BA,134.0,0.985,0.0,-5.0,-0.289,-2.179,20.45,-59.55,True,18.71,-61.29,True,7.37,-72.63,True
2924306,42.2,45.33,80.0,Piatã,BA,183.0,0.82,0.0,3.13,-0.289,1.344,45.33,-34.67,True,43.59,-36.41,True,53.4,-26.6,True
2924405,23.9,22.51,80.0,Pilão Arcado,BA,460.0,0.85,0.0,-1.39,-0.289,-1.056,22.51,-57.49,True,20.77,-59.23,True,16.17,-63.83,True
2924504,71.04,38.33,80.0,Pindaí,BA,126.0,0.952,0.0,-5.0,-0.289,-2.11,38.33,-41.67,True,36.59,-43.41,True,25.67,-54.33,True
2924603,34.17,39.19,80.0,Pindobaçu,BA,226.0,0.982,0.0,5.0,-0.289,2.517,39.19,-40.81,True,37.45,-42.55,True,54.29,-25.71,True
2924652,44.93,55.7,80.0,Pintadas,BA,80.0,0.988,0.0,5.0,-0.289,1.222,55.7,-24.3,True,53.96,-26.04,True,63.03,-16.97,True
2924702,64.26,56.47,80.0,Piripá,BA,89.0,0.955,0.0,-5.0,-0.289,-1.74,56.47,-23.53,True,54.73,-25.27,True,46.03,-33.97,True
2924801,43.07,40.58,80.0,Piritiba,BA,145.0,0.952,0.0,-2.49,-0.289,-1.214,40.58,-39.42,True,38.84,-41.16,True,33.29,-46.71,True
2924900,53.78,42.86,80.0,Planaltino,BA,64.0,0.875,0.0,-5.0,-0.289,-1.431,42.86,-37.14,True,41.12,-38.88,True,34.27,-45.73,True
2925006,40.09,24.31,80.0,Planalto,BA,196.0,0.923,0.0,-5.0,-0.289,-2.621,24.31,-55.69,True,22.57,-57.43,True,8.58,-71.42,True
2925105,44.01,42.93,80.0,Poções,BA,425.0,0.915,0.0,-1.08,-0.289,-0.827,42.93,-37.07,True,41.19,-38.81,True,37.97,-42.03,True
2925204,60.54,51.55,80.0,Pojuca,BA,323.0,0.901,1.0,-5.0,-0.289,-3.199,51.55,-28.45,True,49.81,-30.19,True,32.36,-47.64,True
2925253,23.17,36.99,80.0,Ponto Novo,BA,181.0,0.956,0.0,5.0,-0.289,2.223,36.99,-43.01,True,35.25,-44.75,True,50.33,-29.67,True
2925303,46.72,45.5,80.0,Porto Seguro,BA,2320.0,0.948,0.0,-1.22,-0.289,-1.146,45.5,-34.5,True,43.76,-36.24,True,38.62,-41.38,True
2925402,27.88,27.54,80.0,Potiraguá,BA,75.0,0.92,0.0,-0.34,-0.289,-0.303,27.54,-52.46,True,25.8,-54.2,True,25.72,-54.28,True
2925501,34.88,28.97,80.0,Prado,BA,474.0,0.825,0.0,-5.0,-0.289,-3.602,28.97,-51.03,True,27.23,-52.77,True,7.36,-72.64,True
2925600,21.28,20.0,80.0,Presidente Dutra,BA,105.0,0.952,0.0,-1.28,-0.289,-0.63,20.0,-60.0,True,18.26,-61.74,True,16.22,-63.78,True
2925709,30.41,31.78,80.0,Presidente Jânio Quadros,BA,119.0,0.899,0.0,1.37,-0.289,0.33,31.78,-48.22,True,30.04,-49.96,True,33.76,-46.24,True
2925808,27.35,30.32,80.0,Queimadas,BA,197.0,0.954,0.0,2.97,-0.289,1.328,30.32,-49.68,True,28.58,-51.42,True,38.29,-41.71,True
2925907,38.46,34.85,80.0,Quijingue,BA,136.0,0.971,0.0,-3.61,-0.289,-1.633,34.85,-45.15,True,33.11,-46.89,True,25.05,-54.95,True
2925931,38.72,75.47,80.0,Quixabeira,BA,55.0,0.964,0.0,5.0,-0.289,0.852,75.47,-4.53,True,73.73,-6.27,True,80.58,0.58,False
2925956,48.41,33.53,80.0,Rafael Jambeiro,BA,207.0,0.836,0.0,-5.0,-0.289,-2.685,33.53,-46.47,True,31.79,-48.21,True,17.42,-62.58,True
2926004,25.1,35.26,80.0,Remanso,BA,356.0,0.924,0.0,5.0,-0.289,3.097,35.26,-44.74,True,33.52,-46.48,True,53.84,-26.16,True
2926103,18.48,23.58,80.0,Retirolândia,BA,125.0,0.984,0.0,5.0,-0.289,1.745,23.58,-56.42,True,21.84,-58.16,True,34.05,-45.95,True
2926301,38.41,38.37,80.0,Riachão do Jacuípe,BA,195.0,0.882,0.0,-0.04,-0.289,-0.166,38.37,-41.63,True,36.63,-43.37,True,37.37,-42.63,True
2926400,42.15,52.53,80.0,Riacho de Santana,BA,229.0,0.865,0.0,5.0,-0.289,2.534,52.53,-27.47,True,50.79,-29.21,True,67.73,-12.27,True
2926509,28.72,33.95,80.0,Ribeira do Amparo,BA,170.0,0.953,0.0,5.0,-0.289,2.141,33.95,-46.05,True,32.21,-47.79,True,46.8,-33.2,True
2926608,34.39,40.72,80.0,Ribeira do Pombal,BA,555.0,0.903,0.0,5.0,-0.289,3.599,40.72,-39.28,True,38.98,-41.02,True,62.31,-17.69,True
2926657,47.25,52.63,80.0,Ribeirão do Largo,BA,82.0,0.927,0.0,5.0,-0.289,1.249,52.63,-27.37,True,50.89,-29.11,True,60.12,-19.88,True
2926707,50.44,55.74,80.0,Rio de Contas,BA,131.0,0.931,0.0,5.0,-0.289,1.804,55.74,-24.26,True,54.0,-26.0,True,66.56,-13.44,True
2926806,62.54,43.82,80.0,Rio do Antônio,BA,91.0,0.978,0.0,-5.0,-0.289,-1.762,43.82,-36.18,True,42.08,-37.92,True,33.25,-46.75,True
2927002,40.97,33.21,80.0,Rio Real,BA,310.0,0.865,0.0,-5.0,-0.289,-3.153,33.21,-46.79,True,31.47,-48.53,True,14.29,-65.71,True
2927101,23.27,26.35,80.0,Rodelas,BA,175.0,0.926,0.0,3.08,-0.289,1.283,26.35,-53.65,True,24.61,-55.39,True,34.05,-45.95,True
2927200,38.25,27.94,80.0,Ruy Barbosa,BA,251.0,0.984,0.0,-5.0,-0.289,-2.911,27.94,-52.06,True,26.2,-53.8,True,10.47,-69.53,True
2927309,47.81,45.77,80.0,Salinas da Margarida,BA,212.0,0.948,0.0,-2.04,-0.289,-1.19,45.77,-34.23,True,44.03,-35.97,True,38.63,-41.37,True
2927408,39.16,36.75,80.0,Salvador,BA,13831.0,0.879,1.0,-2.41,-0.289,-2.38,36.75,-43.25,True,35.01,-44.99,True,22.47,-57.53,True
2927507,21.01,31.58,80.0,Santa Bárbara,BA,144.0,0.924,0.0,5.0,-0.289,1.925,31.58,-48.42,True,29.84,-50.16,True,43.13,-36.87,True
2927606,25.65,28.39,80.0,Santa Brígida,BA,172.0,0.901,0.0,2.74,-0.289,1.111,28.39,-51.61,True,26.65,-53.35,True,35.06,-44.94,True
2927705,40.45,37.36,80.0,Santa Cruz Cabrália,BA,389.0,0.936,0.0,-3.09,-0.289,-2.139,37.36,-42.64,True,35.62,-44.38,True,24.53,-55.47,True
2927804,45.13,37.04,80.0,Santa Cruz da Vitória,BA,57.0,0.947,0.0,-5.0,-0.289,-1.334,37.04,-42.96,True,35.3,-44.7,True,29.04,-50.96,True
2927903,47.34,47.31,80.0,Santa Inês,BA,97.0,0.959,0.0,-0.03,-0.289,-0.205,47.31,-32.69,True,45.57,-34.43,True,46.08,-33.92,True
2928000,25.08,29.15,80.0,Santaluz,BA,213.0,0.934,0.0,4.07,-0.289,1.959,29.15,-50.85,True,27.41,-52.59,True,40.9,-39.1,True
2928059,33.46,28.42,80.0,Santa Luzia,BA,115.0,0.826,0.0,-5.0,-0.289,-2.009,28.42,-51.58,True,26.68,-53.32,True,16.37,-63.63,True
2928109,32.33,26.29,80.0,Santa Maria da Vitória,BA,315.0,0.797,0.0,-5.0,-0.289,-3.171,26.29,-53.71,True,24.55,-55.45,True,7.27,-72.73,True
2928208,29.91,38.7,80.0,Santana,BA,246.0,0.935,0.0,5.0,-0.289,2.628,38.7,-41.3,True,36.96,-43.04,True,54.47,-25.53,True
2928307,26.96,22.95,80.0,Santanópolis,BA,74.0,0.824,0.0,-4.01,-0.289,-1.294,22.95,-57.05,True,21.21,-58.79,True,15.19,-64.81,True
2928406,46.95,32.05,80.0,Santa Rita de Cássia,BA,272.0,0.952,0.0,-5.0,-0.289,-3.004,32.05,-47.95,True,30.31,-49.69,True,14.03,-65.97,True
2928505,26.63,27.63,80.0,Santa Teresinha,BA,79.0,0.962,0.0,1.0,-0.289,0.076,27.63,-52.37,True,25.89,-54.11,True,28.08,-51.92,True
2928604,43.81,36.96,80.0,Santo Amaro,BA,429.0,0.921,0.0,-5.0,-0.289,-3.502,36.96,-43.04,True,35.22,-44.78,True,15.95,-64.05,True
2928703,33.47,40.9,80.0,Santo Antônio de Jesus,BA,568.0,0.822,1.0,5.0,-0.289,3.623,40.9,-39.1,True,39.16,-40.84,True,62.64,-17.36,True
2928802,32.65,31.86,80.0,Santo Estêvão,BA,538.0,0.928,0.0,-0.79,-0.289,-0.654,31.86,-48.14,True,30.12,-49.88,True,27.93,-52.07,True
2928901,44.69,54.07,80.0,São Desidério,BA,317.0,0.968,0.0,5.0,-0.289,2.954,54.07,-25.93,True,52.33,-27.67,True,71.79,-8.21,True
2928950,25.27,52.94,80.0,São Domingos,BA,56.0,0.911,0.0,5.0,-0.289,0.868,52.94,-27.06,True,51.2,-28.8,True,58.15,-21.85,True
2929008,32.07,31.33,80.0,São Félix,BA,87.0,0.954,0.0,-0.74,-0.289,-0.426,31.33,-48.67,True,29.59,-50.41,True,28.77,-51.23,True
2929057,54.89,36.59,80.0,São Félix do Coribe,BA,171.0,0.959,0.0,-5.0,-0.289,-2.461,36.59,-43.41,True,34.85,-45.15,True,21.83,-58.17,True
2929107,45.9,41.13,80.0,São Felipe,BA,157.0,0.898,0.0,-4.77,-0.289,-2.26,41.13,-38.87,True,39.39,-40.61,True,27.57,-52.43,True
2929206,30.02,25.66,80.0,São Francisco do Conde,BA,390.0,0.877,1.0,-4.36,-0.289,-2.98,25.66,-54.34,True,23.92,-56.08,True,7.78,-72.22,True
2929255,33.19,33.54,80.0,São Gabriel,BA,179.0,0.883,0.0,0.35,-0.289,0.013,33.54,-46.46,True,31.8,-48.2,True,33.62,-46.38,True
2929305,36.4,24.63,80.0,São Gonçalo dos Campos,BA,236.0,0.86,0.0,-5.0,-0.289,-2.839,24.63,-55.37,True,22.89,-57.11,True,7.6,-72.4,True
2929354,31.3,27.27,80.0,São José da Vitória,BA,82.0,0.939,0.0,-4.03,-0.289,-1.377,27.27,-52.73,True,25.53,-54.47,True,19.01,-60.99,True
2929370,23.18,28.41,80.0,São José do Jacuípe,BA,93.0,0.946,0.0,5.0,-0.289,1.39,28.41,-51.59,True,26.67,-53.33,True,36.75,-43.25,True
2929404,28.76,36.76,80.0,São Miguel das Matas,BA,73.0,0.932,0.0,5.0,-0.289,1.125,36.76,-43.24,True,35.02,-44.98,True,43.51,-36.49,True
2929503,49.95,46.1,80.0,São Sebastião do Passé,BA,306.0,0.879,0.0,-3.85,-0.289,-2.443,46.1,-33.9,True,44.36,-35.64,True,31.44,-48.56,True
2929602,56.84,64.52,80.0,Sapeaçu,BA,127.0,0.969,0.0,5.0,-0.289,1.765,64.52,-15.48,True,62.78,-17.22,True,75.11,-4.89,True
2929701,15.36,30.68,80.0,Sátiro Dias,BA,96.0,0.917,0.0,5.0,-0.289,1.426,30.68,-49.32,True,28.94,-51.06,True,39.24,-40.76,True
2929750,43.18,52.63,80.0,Saubara,BA,81.0,0.938,0.0,5.0,-0.289,1.235,52.63,-27.37,True,50.89,-29.11,True,60.04,-19.96,True
2929800,15.02,20.73,80.0,Saúde,BA,87.0,0.943,0.0,5.0,-0.289,1.314,20.73,-59.27,True,18.99,-61.01,True,28.61,-51.39,True
2929909,48.67,34.98,80.0,Seabra,BA,474.0,0.857,0.0,-5.0,-0.289,-3.602,34.98,-45.02,True,33.24,-46.76,True,13.37,-66.63,True
2930006,59.03,42.37,80.0,Sebastião Laranjeiras,BA,59.0,1.0,0.0,-5.0,-0.289,-1.362,42.37,-37.63,True,40.63,-39.37,True,34.2,-45.8,True
2930105,19.93,24.02,80.0,Senhor do Bonfim,BA,508.0,0.959,0.0,4.09,-0.289,2.853,24.02,-55.98,True,22.28,-57.72,True,41.14,-38.86,True
2930154,36.17,26.65,80.0,Serra do Ramalho,BA,451.0,0.973,0.0,-5.0,-0.289,-3.553,26.65,-53.35,True,24.91,-55.09,True,5.33,-74.67,True
2930204,26.41,24.24,80.0,Sento Sé,BA,489.0,0.877,0.0,-2.17,-0.289,-1.624,24.24,-55.76,True,22.5,-57.5,True,14.5,-65.5,True
2930303,28.99,33.09,80.0,Serra Dourada,BA,151.0,0.901,0.0,4.1,-0.289,1.599,33.09,-46.91,True,31.35,-48.65,True,42.68,-37.32,True
2930402,31.84,36.67,80.0,Serra Preta,BA,95.0,0.947,0.0,4.83,-0.289,1.359,36.67,-43.33,True,34.93,-45.07,True,44.83,-35.17,True
2930501,25.2,19.92,80.0,Serrinha,BA,525.0,0.928,0.0,-5.0,-0.289,-3.7,19.92,-60.08,True,18.18,-61.82,True,0.0,-80.0,True
2930600,32.84,25.69,80.0,Serrolândia,BA,152.0,0.947,0.0,-5.0,-0.289,-2.323,25.69,-54.31,True,23.95,-56.05,True,11.75,-68.25,True
2930709,42.62,42.14,80.0,Simões Filho,BA,1239.0,0.929,1.0,-0.48,-0.289,-0.453,42.14,-37.86,True,40.4,-39.6,True,39.42,-40.58,True
2930766,44.05,42.47,80.0,Sítio do Quinto,BA,75.0,0.973,0.0,-1.58,-0.289,-0.641,42.47,-37.53,True,40.73,-39.27,True,38.62,-41.38,True
2930774,26.44,34.44,80.0,Sobradinho,BA,310.0,0.974,0.0,5.0,-0.289,2.926,34.44,-45.56,True,32.7,-47.3,True,51.99,-28.01,True
2930808,25.49,31.82,80.0,Souto Soares,BA,136.0,0.971,0.0,5.0,-0.289,1.852,31.82,-48.18,True,30.08,-49.92,True,42.93,-37.07,True
2930907,35.84,43.31,80.0,Tabocas do Brejo Velho,BA,132.0,0.962,0.0,5.0,-0.289,1.814,43.31,-36.69,True,41.57,-38.43,True,54.19,-25.81,True
2931004,58.73,47.42,80.0,Tanhaçu,BA,104.0,0.933,0.0,-5.0,-0.289,-1.901,47.42,-32.58,True,45.68,-34.32,True,36.02,-43.98,True
2931053,63.45,61.8,80.0,Tanque Novo,BA,188.0,0.947,0.0,-1.65,-0.289,-0.949,61.8,-18.2,True,60.06,-19.94,True,56.11,-23.89,True
2931103,18.93,30.67,80.0,Tanquinho,BA,78.0,0.962,0.0,5.0,-0.289,1.195,30.67,-49.33,True,28.93,-51.07,True,37.84,-42.16,True
2931202,38.83,47.52,80.0,Taperoá,BA,148.0,0.953,0.0,5.0,-0.289,1.96,47.52,-32.48,True,45.78,-34.22,True,59.28,-20.72,True
2931301,33.06,41.82,80.0,Tapiramutá,BA,115.0,0.957,0.0,5.0,-0.289,1.642,41.82,-38.18,True,40.08,-39.92,True,51.67,-28.33,True
2931350,51.85,35.04,80.0,Teixeira de Freitas,BA,1486.0,0.92,1.0,-5.0,-0.289,-4.441,35.04,-44.96,True,33.3,-46.7,True,8.39,-71.61,True
2931400,41.03,30.56,80.0,Teodoro Sampaio,BA,76.0,0.947,0.0,-5.0,-0.289,-1.586,30.56,-49.44,True,28.82,-51.18,True,21.04,-58.96,True
2931509,28.06,29.57,80.0,Teofilândia,BA,210.0,0.886,0.0,1.51,-0.289,0.632,29.57,-50.43,True,27.83,-52.17,True,33.36,-46.64,True
2931608,47.32,44.76,80.0,Teolândia,BA,151.0,0.947,0.0,-2.56,-0.289,-1.266,44.76,-35.24,True,43.02,-36.98,True,37.16,-42.84,True
2931707,23.25,28.42,80.0,Terra Nova,BA,102.0,0.931,0.0,5.0,-0.289,1.497,28.42,-51.58,True,26.68,-53.32,True,37.4,-42.6,True
2931806,49.49,42.86,80.0,Tremedal,BA,78.0,0.987,0.0,-5.0,-0.289,-1.611,42.86,-37.14,True,41.12,-38.88,True,33.19,-46.81,True
2931905,28.98,35.55,80.0,Tucano,BA,352.0,0.727,0.0,5.0,-0.289,3.084,35.55,-44.45,True,33.81,-46.19,True,54.05,-25.95,True
2932002,44.93,40.28,80.0,Uauá,BA,224.0,0.964,0.0,-4.65,-0.289,-2.593,40.28,-39.72,True,38.54,-41.46,True,24.72,-55.28,True
2932101,47.39,38.93,80.0,Ubaíra,BA,139.0,0.942,0.0,-5.0,-0.289,-2.221,38.93,-41.07,True,37.19,-42.81,True,25.61,-54.39,True
2932200,29.79,31.13,80.0,Ubaitaba,BA,175.0,0.863,0.0,1.34,-0.289,0.471,31.13,-48.87,True,29.39,-50.61,True,33.96,-46.04,True
2932309,31.43,41.9,80.0,Ubatã,BA,133.0,0.789,0.0,5.0,-0.289,1.823,41.9,-38.1,True,40.16,-39.84,True,52.84,-27.16,True
2932408,33.09,27.71,80.0,Uibaí,BA,91.0,0.912,0.0,-5.0,-0.289,-1.762,27.71,-52.29,True,25.97,-54.03,True,17.14,-62.86,True
2932457,21.31,22.95,80.0,Umburanas,BA,132.0,0.924,0.0,1.64,-0.289,0.478,22.95,-57.05,True,21.21,-58.79,True,25.82,-54.18,True
2932507,37.89,58.16,80.0,Una,BA,212.0,0.925,0.0,5.0,-0.289,2.432,58.16,-21.84,True,56.42,-23.58,True,72.75,-7.25,True
2932606,59.24,40.54,80.0,Urandi,BA,153.0,0.967,0.0,-5.0,-0.289,-2.331,40.54,-39.46,True,38.8,-41.2,True,26.55,-53.45,True
2932705,30.01,26.42,80.0,Uruçuca,BA,193.0,0.824,0.0,-3.59,-0.289,-1.91,26.42,-53.58,True,24.68,-55.32,True,14.96,-65.04,True
2932804,33.84,33.04,80.0,Utinga,BA,121.0,0.95,0.0,-0.8,-0.289,-0.482,33.04,-46.96,True,31.3,-48.7,True,30.15,-49.85,True
2932903,31.04,31.89,80.0,Valença,BA,479.0,0.871,0.0,0.85,-0.289,0.514,31.89,-48.11,True,30.15,-49.85,True,34.98,-45.02,True
2933000,32.24,37.25,80.0,Valente,BA,112.0,0.911,0.0,5.0,-0.289,1.609,37.25,-42.75,True,35.51,-44.49,True,46.91,-33.09,True
2933059,32.58,20.73,80.0,Várzea da Roça,BA,89.0,0.921,0.0,-5.0,-0.289,-1.74,20.73,-59.27,True,18.99,-61.01,True,10.29,-69.71,True
2933109,44.82,43.64,80.0,Várzea do Poço,BA,63.0,0.873,0.0,-1.18,-0.289,-0.503,43.64,-36.36,True,41.9,-38.1,True,40.62,-39.38,True
2933158,32.8,17.95,80.0,Várzea Nova,BA,161.0,0.969,0.0,-5.0,-0.289,-2.39,17.95,-62.05,True,16.21,-63.79,True,3.61,-76.39,True
2933174,44.14,40.0,80.0,Varzedo,BA,72.0,0.972,0.0,-4.14,-0.289,-1.309,40.0,-40.0,True,38.26,-41.74,True,32.15,-47.85,True
2933208,39.14,38.27,80.0,Vera Cruz,BA,438.0,0.925,0.0,-0.87,-0.289,-0.688,38.27,-41.73,True,36.53,-43.47,True,34.14,-45.86,True
2933257,67.84,35.85,80.0,Vereda,BA,55.0,0.964,0.0,-5.0,-0.289,-1.305,35.85,-44.15,True,34.11,-45.89,True,28.02,-51.98,True
2933307,47.86,42.75,80.0,Vitória da Conquista,BA,3092.0,0.914,0.0,-5.0,-0.289,-4.714,42.75,-37.25,True,41.01,-38.99,True,14.47,-65.53,True
2933406,53.42,45.0,80.0,Wagner,BA,104.0,0.962,0.0,-5.0,-0.289,-1.901,45.0,-35.0,True,43.26,-36.74,True,33.6,-46.4,True
2933455,54.03,55.37,80.0,Wanderley,BA,125.0,0.968,0.0,1.34,-0.289,0.337,55.37,-24.63,True,53.63,-26.37,True,57.39,-22.61,True
2933505,38.38,31.17,80.0,Wenceslau Guimarães,BA,197.0,0.782,0.0,-5.0,-0.289,-2.627,31.17,-48.83,True,29.43,-50.57,True,15.41,-64.59,True
2933604,31.02,32.25,80.0,Xique-Xique,BA,563.0,0.931,0.0,1.23,-0.289,0.832,32.25,-47.75,True,30.51,-49.49,True,37.24,-42.76,True
3100104,61.41,96.07,80.0,Abadia dos Dourados,MG,56.0,0.929,1.0,5.0,3.13,3.539,96.07,16.07,False,100.0,20.0,False,100.0,20.0,False
3100203,52.32,73.11,80.0,Abaeté,MG,202.0,0.916,1.0,5.0,3.13,4.069,73.11,-6.89,True,91.89,11.89,False,97.53,17.53,False
3100302,85.71,86.67,80.0,Abre Campo,MG,113.0,0.903,1.0,0.96,3.13,2.346,86.67,6.67,False,100.0,20.0,False,100.0,20.0,False
3100807,100.0,88.68,80.0,Aguanil,MG,53.0,0.868,1.0,-5.0,3.13,1.426,88.68,8.68,False,100.0,20.0,False,97.24,17.24,False
3100906,77.78,69.23,80.0,Águas Formosas,MG,198.0,0.955,0.0,-5.0,3.13,-0.915,69.23,-10.77,True,88.01,8.01,False,63.74,-16.26,True
3101003,42.77,74.46,80.0,Águas Vermelhas,MG,137.0,0.898,0.0,5.0,3.13,3.89,74.46,-5.54,True,93.24,13.24,False,97.8,17.8,False
3101102,48.78,57.63,80.0,Aimorés,MG,261.0,0.889,1.0,5.0,3.13,4.189,57.63,-22.37,True,76.41,-3.59,True,82.76,2.76,False
3101201,55.3,85.71,80.0,Aiuruoca,MG,59.0,0.949,1.0,5.0,3.13,3.556,85.71,5.71,False,100.0,20.0,False,100.0,20.0,False
3101508,68.94,55.1,80.0,Além Paraíba,MG,295.0,0.878,1.0,-5.0,3.13,-1.715,55.1,-24.9,True,73.88,-6.12,True,44.81,-35.19,True
3101607,59.05,76.61,80.0,Alfenas,MG,710.0,0.92,1.0,5.0,3.13,4.589,76.61,-3.39,True,95.39,15.39,False,100.0,20.0,False
