id_municipio,nome_municipio,sigla_uf,nome_regiao,n_alunos_2024,presenca_2024,taxa_presentes_2024,taxa_alf_2024,risco_previsto_2024,idhm,ivs,cluster,alerta_participacao
3554508,Tietê,SP,Sudeste,320.0,0.941,0.631,0.594,0.413,0.778,0.139,1,False
4217501,Seara,SC,Sul,298.0,0.802,0.632,0.507,0.402,0.779,0.197,1,False
2606606,Ibimirim,PE,Nordeste,273.0,0.985,0.632,0.623,0.44,0.552,0.55,0,False
2102036,Bom Jesus das Selvas,MA,Nordeste,434.0,0.933,0.632,0.59,0.53,0.558,0.653,0,False
4205456,Forquilhinha,SC,Sul,535.0,0.757,0.632,0.479,0.505,0.753,0.149,1,True
4310009,Ibirubá,RS,Sul,205.0,0.941,0.632,0.595,0.427,0.765,0.148,1,False
3529203,Martinópolis,SP,Sudeste,204.0,0.946,0.632,0.598,0.422,0.721,0.277,1,False
3526902,Limeira,SP,Sudeste,2690.0,0.901,0.632,0.57,0.5,0.775,0.17,1,False
4218608,Trombudo Central,SC,Sul,96.0,0.906,0.632,0.573,0.426,0.775,0.15,1,False
3548054,Santo Antônio do Aracanguá,SP,Sudeste,94.0,0.926,0.632,0.585,0.376,0.757,0.246,1,False
2601607,Belém do São Francisco,PE,Nordeste,194.0,0.897,0.632,0.567,0.327,0.642,0.359,0,False
4105607,Cidade Gaúcha,PR,Sul,169.0,0.917,0.632,0.58,0.264,0.718,0.222,1,False
2102408,Cajapió,MA,Nordeste,75.0,0.907,0.632,0.573,0.399,0.553,0.708,0,False
3127305,Galiléia,MG,Sudeste,73.0,0.932,0.632,0.589,0.354,0.654,0.359,1,False
1101492,São Francisco do Guaporé,RO,Norte,300.0,0.88,0.633,0.557,0.454,0.611,0.429,0,False
4103479,Cafezal do Sul,PR,Sul,56.0,0.875,0.633,0.554,0.269,0.692,0.256,1,False
4128104,Umuarama,PR,Sul,1251.0,0.886,0.633,0.56,0.343,0.761,0.179,1,False
3162401,São João da Ponte,MG,Sudeste,185.0,0.957,0.633,0.605,0.438,0.569,0.525,0,False
3109303,Buritis,MG,Sudeste,347.0,0.879,0.633,0.556,0.417,0.672,0.372,1,False
2604403,Chã de Alegria,PE,Nordeste,128.0,1.0,0.633,0.633,0.415,0.604,0.537,0,False
3537909,Pilar do Sul,SP,Sudeste,335.0,0.943,0.633,0.597,0.478,0.69,0.255,1,False
3508009,Buri,SP,Sudeste,294.0,0.946,0.633,0.599,0.498,0.667,0.395,1,False
2202174,Campo Largo do Piauí,PI,Nordeste,62.0,0.968,0.633,0.613,0.438,0.528,0.547,0,False
3537800,Piedade,SP,Sudeste,659.0,0.944,0.633,0.598,0.452,0.716,0.265,1,False
3537305,Penápolis,SP,Sudeste,566.0,0.945,0.634,0.599,0.412,0.759,0.197,1,False
2107357,Nova Olinda do Maranhão,MA,Nordeste,174.0,0.943,0.634,0.598,0.451,0.581,0.541,0,False
3306305,Volta Redonda,RJ,Sudeste,2961.0,0.832,0.634,0.528,0.516,0.771,0.191,1,False
2305506,Iguatu,CE,Nordeste,754.0,0.983,0.634,0.623,0.169,0.677,0.331,1,False
3528502,Mairiporã,SP,Sudeste,974.0,0.922,0.635,0.585,0.456,0.788,0.234,1,False
3303955,Pinheiral,RJ,Sudeste,322.0,0.876,0.635,0.556,0.494,0.715,0.293,1,False
3141702,Mesquita,MG,Sudeste,72.0,0.875,0.635,0.556,0.313,0.656,0.348,1,False
3131505,Ipuiúna,MG,Sudeste,79.0,0.937,0.635,0.595,0.331,0.686,0.353,1,False
3123700,Engenheiro Caldas,MG,Sudeste,94.0,0.904,0.635,0.574,0.415,0.644,0.331,1,False
3543808,Rinópolis,SP,Sudeste,91.0,0.934,0.635,0.593,0.342,0.723,0.332,1,False
5107768,Santa Rita do Trivelato,MT,Centro-Oeste,99.0,0.859,0.635,0.545,0.319,0.735,0.234,1,False
3103405,Araçuaí,MG,Sudeste,294.0,0.942,0.635,0.599,0.386,0.663,0.397,0,False
4204251,Cocal do Sul,SC,Sul,189.0,0.566,0.636,0.36,0.44,0.78,0.136,1,True
5002951,Chapadão do Sul,MS,Centro-Oeste,462.0,0.933,0.636,0.593,0.426,0.754,0.195,1,False
3526803,Lençóis Paulista,SP,Sudeste,644.0,0.943,0.636,0.599,0.437,0.764,0.183,1,False
3526209,Juquitiba,SP,Sudeste,379.0,0.921,0.636,0.586,0.418,0.709,0.378,1,False
2108306,Penalva,MA,Nordeste,415.0,0.92,0.636,0.586,0.52,0.554,0.673,0,False
3122355,Divisa Alegre,MG,Sudeste,102.0,0.971,0.636,0.618,0.404,0.608,0.42,0,False
3150307,Piedade do Rio Grande,MG,Sudeste,57.0,0.965,0.636,0.614,0.346,0.678,0.404,1,False
4311700,Machadinho,RS,Sul,61.0,0.902,0.636,0.574,0.478,0.692,0.313,1,False
1713304,Miranorte,TO,Norte,152.0,0.868,0.636,0.553,0.632,0.662,0.34,1,False
3153608,Prudente de Morais,MG,Sudeste,126.0,0.96,0.636,0.611,0.382,0.69,0.285,1,False
3504305,Avaí,SP,Sudeste,57.0,0.772,0.636,0.491,0.396,0.714,0.281,1,True
3530706,Mogi Guaçu,SP,Sudeste,1466.0,0.922,0.637,0.587,0.437,0.774,0.216,1,False
1716109,Paraíso do Tocantins,TO,Norte,708.0,0.863,0.637,0.549,0.609,0.764,0.21,1,False
2603108,Cachoeirinha,PE,Nordeste,184.0,0.973,0.637,0.62,0.384,0.579,0.423,0,False
3112703,Capitão Enéas,MG,Sudeste,173.0,0.861,0.638,0.549,0.422,0.639,0.485,0,False
5000252,Alcinópolis,MS,Centro-Oeste,69.0,1.0,0.638,0.638,0.344,0.711,0.227,1,False
4112959,Juranda,PR,Sul,77.0,0.896,0.638,0.571,0.294,0.708,0.264,1,False
2408904,Parelhas,RN,Nordeste,231.0,0.909,0.638,0.58,0.652,0.676,0.307,1,False
3543501,Riversul,SP,Sudeste,87.0,0.954,0.639,0.609,0.4,0.664,0.374,1,False
2611200,Poção,PE,Nordeste,87.0,0.954,0.639,0.609,0.389,0.528,0.6,0,False
2702504,Dois Riachos,AL,Nordeste,84.0,0.988,0.639,0.631,0.492,0.532,0.511,0,False
3134202,Ituiutaba,MG,Sudeste,961.0,0.93,0.639,0.594,0.368,0.739,0.222,1,False
2405702,Jardim do Seridó,RN,Nordeste,88.0,0.818,0.639,0.523,0.601,0.663,0.255,1,False
2600302,Agrestina,PE,Nordeste,233.0,0.987,0.639,0.631,0.335,0.592,0.435,0,False
4115705,Matinhos,PR,Sul,603.0,0.804,0.639,0.514,0.349,0.743,0.208,1,False
2108702,Pio XII,MA,Nordeste,247.0,0.887,0.639,0.567,0.462,0.541,0.597,0,False
3156601,Rubim,MG,Sudeste,67.0,0.91,0.639,0.582,0.361,0.609,0.418,1,False
2516805,Triunfo,PB,Nordeste,63.0,0.968,0.639,0.619,0.445,0.609,0.351,0,False
1100908,Castanheiras,RO,Norte,59.0,0.847,0.64,0.542,0.298,0.658,0.366,1,False
3538006,Pindamonhangaba,SP,Sudeste,1634.0,0.864,0.64,0.553,0.497,0.773,0.217,1,False
4114302,Mandirituba,PR,Sul,381.0,0.861,0.64,0.551,0.403,0.655,0.374,1,False
2302008,Barro,CE,Nordeste,165.0,0.994,0.64,0.636,0.153,0.599,0.388,0,False
2108207,Pedreiras,MA,Nordeste,292.0,0.914,0.64,0.586,0.434,0.682,0.375,0,False
4216354,São João do Itaperiú,SC,Sul,66.0,0.97,0.641,0.621,0.402,0.738,0.144,1,False
3156007,Rio Vermelho,MG,Sudeste,115.0,0.896,0.641,0.574,0.425,0.558,0.528,0,False
3533254,Novais,SP,Sudeste,80.0,0.975,0.641,0.625,0.453,0.719,0.324,1,False
4108601,Goioerê,PR,Sul,306.0,0.856,0.641,0.549,0.312,0.731,0.238,1,False
4207700,Ipumirim,SC,Sul,103.0,0.893,0.641,0.573,0.424,0.738,0.145,1,False
4211702,Orleans,SC,Sul,298.0,0.795,0.641,0.51,0.45,0.755,0.177,1,True
3546702,Santa Gertrudes,SP,Sudeste,326.0,0.89,0.641,0.571,0.369,0.737,0.161,1,False
5208004,Formosa,GO,Centro-Oeste,1282.0,0.916,0.641,0.587,0.369,0.744,0.269,1,False
4101200,Antonina,PR,Sul,221.0,0.896,0.641,0.575,0.429,0.687,0.358,1,False
2209807,São Gonçalo do Piauí,PI,Nordeste,55.0,0.964,0.642,0.618,0.413,0.616,0.411,0,False
1501006,Aveiro,PA,Norte,120.0,0.883,0.642,0.567,0.655,0.541,0.769,0,False
3545605,Santa Adélia,SP,Sudeste,141.0,0.851,0.642,0.546,0.349,0.76,0.161,1,False
4320701,Sobradinho,RS,Sul,126.0,0.952,0.642,0.611,0.461,0.743,0.233,1,False
3523305,Itariri,SP,Sudeste,220.0,0.914,0.642,0.586,0.459,0.677,0.338,1,False
2108009,Pastos Bons,MA,Nordeste,241.0,0.95,0.642,0.61,0.425,0.61,0.551,0,False
1200302,Feijó,AC,Norte,443.0,0.883,0.642,0.567,0.612,0.539,0.639,0,False
3150570,Pintópolis,MG,Sudeste,106.0,0.896,0.642,0.575,0.409,0.594,0.399,0,False
5221858,Valparaíso de Goiás,GO,Centro-Oeste,2370.0,0.884,0.642,0.568,0.388,0.746,0.317,1,False
3300902,Cambuci,RJ,Sudeste,117.0,0.932,0.642,0.598,0.455,0.691,0.242,1,False
3114550,Carneirinho,MG,Sudeste,121.0,0.901,0.642,0.579,0.288,0.741,0.229,1,False
5103205,Colíder,MT,Centro-Oeste,421.0,0.91,0.642,0.584,0.447,0.713,0.266,1,False
3300407,Barra Mansa,RJ,Sudeste,1546.0,0.85,0.642,0.546,0.548,0.729,0.233,1,False
2615409,Toritama,PE,Nordeste,572.0,0.958,0.642,0.615,0.392,0.618,0.362,1,False
4108007,Florestópolis,PR,Sul,119.0,0.824,0.643,0.529,0.313,0.701,0.3,1,False
4321857,Três Palmeiras,RS,Sul,81.0,0.864,0.643,0.556,0.444,0.703,0.393,1,False
4308508,Frederico Westphalen,RS,Sul,313.0,0.939,0.643,0.604,0.45,0.76,0.192,1,False
3304557,Rio de Janeiro,RJ,Sudeste,49962.0,0.869,0.643,0.559,0.526,0.799,0.285,1,False
2613008,São Bento do Una,PE,Nordeste,569.0,0.965,0.643,0.62,0.379,0.593,0.485,0,False
4203600,Campos Novos,SC,Sul,505.0,0.782,0.643,0.503,0.51,0.742,0.22,1,True
2603009,Cabrobó,PE,Nordeste,343.0,0.907,0.643,0.583,0.36,0.623,0.42,0,False
2101608,Barra do Corda,MA,Nordeste,833.0,0.939,0.643,0.604,0.438,0.606,0.582,0,False
3521309,Ipuã,SP,Sudeste,148.0,0.966,0.643,0.622,0.417,0.749,0.251,1,False
2612703,Santa Maria do Cambucá,PE,Nordeste,109.0,0.927,0.644,0.596,0.367,0.548,0.491,0,False
3545159,Saltinho,SP,Sudeste,110.0,0.918,0.644,0.591,0.309,0.791,0.123,1,False
3514601,Dumont,SP,Sudeste,96.0,0.906,0.644,0.583,0.383,0.744,0.224,1,False
3119401,Coronel Fabriciano,MG,Sudeste,796.0,0.839,0.644,0.54,0.389,0.755,0.241,1,False
4219309,Videira,SC,Sul,751.0,0.778,0.644,0.501,0.527,0.764,0.179,1,True
2300309,Acopiara,CE,Nordeste,369.0,0.989,0.644,0.637,0.154,0.595,0.428,0,False
2516300,Sumé,PB,Nordeste,137.0,0.964,0.644,0.62,0.482,0.627,0.39,0,False
2610004,Palmares,PE,Nordeste,343.0,0.942,0.644,0.606,0.426,0.622,0.435,0,False
3542602,Registro,SP,Sudeste,564.0,0.911,0.644,0.587,0.464,0.754,0.239,1,False
3556453,Vargem Grande Paulista,SP,Sudeste,588.0,0.927,0.644,0.597,0.448,0.77,0.247,1,False
4319109,São Martinho,RS,Sul,65.0,0.908,0.644,0.585,0.435,0.726,0.211,1,False
2310605,Penaforte,CE,Nordeste,122.0,0.967,0.644,0.623,0.129,0.646,0.426,0,False
3125002,Ewbank da Câmara,MG,Sudeste,59.0,1.0,0.644,0.644,0.389,0.676,0.349,1,False
4315404,Redentora,RS,Sul,61.0,0.967,0.644,0.623,0.57,0.631,0.421,0,False
4212106,Palmitos,SC,Sul,184.0,0.886,0.644,0.571,0.454,0.737,0.19,1,False
2506004,Esperança,PB,Nordeste,272.0,0.93,0.644,0.599,0.501,0.623,0.431,0,False
3141405,Medina,MG,Sudeste,203.0,0.956,0.644,0.616,0.438,0.624,0.4,0,False
4112306,Japira,PR,Sul,50.0,0.9,0.644,0.58,0.262,0.696,0.303,1,False
3143500,Morada Nova de Minas,MG,Sudeste,82.0,0.927,0.645,0.598,0.37,0.696,0.269,1,False
2607208,Ipojuca,PE,Nordeste,1386.0,0.955,0.645,0.615,0.417,0.619,0.385,0,False
3105400,Barão de Cocais,MG,Sudeste,381.0,0.879,0.645,0.567,0.434,0.722,0.261,1,False
5217302,Pirenópolis,GO,Centro-Oeste,315.0,0.921,0.645,0.594,0.338,0.693,0.271,1,False
4101101,Andirá,PR,Sul,214.0,0.935,0.645,0.603,0.319,0.725,0.252,1,False
5102678,Campo Verde,MT,Centro-Oeste,667.0,0.9,0.645,0.58,0.443,0.75,0.211,1,False
2612604,Santa Maria da Boa Vista,PE,Nordeste,483.0,0.957,0.645,0.617,0.392,0.59,0.428,0,False
1301803,Ipixuna,AM,Norte,298.0,0.832,0.645,0.537,0.614,0.481,0.707,0,False
3508405,Cabreúva,SP,Sudeste,737.0,0.906,0.645,0.585,0.485,0.738,0.262,1,False
4202701,Botuverá,SC,Sul,92.0,0.859,0.646,0.554,0.361,0.724,0.163,1,False
2610905,Pesqueira,PE,Nordeste,483.0,0.952,0.646,0.615,0.419,0.61,0.435,0,False
5200050,Abadia de Goiás,GO,Centro-Oeste,352.0,0.906,0.646,0.585,0.322,0.708,0.303,1,False
3144375,Natalândia,MG,Sudeste,51.0,0.941,0.646,0.608,0.281,0.671,0.335,1,False
2209708,São Francisco do Piauí,PI,Nordeste,66.0,0.985,0.646,0.636,0.427,0.57,0.414,0,False
3549904,São José dos Campos,SP,Sudeste,7301.0,0.926,0.646,0.599,0.491,0.807,0.226,1,False
4317806,Santo Augusto,RS,Sul,153.0,0.961,0.646,0.621,0.429,0.739,0.227,1,False
3540200,Pontal,SP,Sudeste,405.0,0.928,0.646,0.6,0.479,0.725,0.286,1,False
4125506,São José dos Pinhais,PR,Sul,4557.0,0.833,0.646,0.539,0.468,0.758,0.281,1,False
3165578,Senador Amaral,MG,Sudeste,134.0,0.866,0.647,0.56,0.31,0.661,0.244,1,False
2111763,Senador La Rocque,MA,Nordeste,148.0,0.899,0.647,0.581,0.43,0.602,0.5,0,False
4313375,Nova Santa Rita,RS,Sul,420.0,0.85,0.647,0.55,0.559,0.718,0.313,1,False
3542008,Quintana,SP,Sudeste,70.0,0.971,0.647,0.629,0.358,0.732,0.308,1,False
3201308,Cariacica,ES,Sudeste,5076.0,0.874,0.647,0.566,0.463,0.718,0.367,1,False
3305802,Teresópolis,RJ,Sudeste,1769.0,0.827,0.647,0.535,0.556,0.73,0.232,1,False
3115300,Cataguases,MG,Sudeste,493.0,0.846,0.647,0.548,0.344,0.751,0.183,1,False
3128303,Guaranésia,MG,Sudeste,219.0,0.959,0.648,0.621,0.339,0.701,0.227,1,False
1300060,Amaturá,AM,Norte,189.0,0.931,0.648,0.603,0.579,0.56,0.662,0,False
4202404,Blumenau,SC,Sul,3995.0,0.698,0.648,0.452,0.55,0.806,0.199,1,True
3529906,Miracatu,SP,Sudeste,253.0,0.909,0.648,0.589,0.465,0.697,0.322,1,False
3543006,Ribeirão Branco,SP,Sudeste,238.0,0.966,0.648,0.626,0.506,0.639,0.397,0,False
3144359,Naque,MG,Sudeste,76.0,0.934,0.648,0.605,0.34,0.675,0.339,1,False
2410207,Portalegre,RN,Nordeste,81.0,0.877,0.648,0.568,0.629,0.621,0.435,0,False
4100707,Alto Piquiri,PR,Sul,131.0,0.954,0.648,0.618,0.324,0.676,0.352,1,False
4107652,Fazenda Rio Grande,PR,Sul,2311.0,0.84,0.648,0.544,0.464,0.72,0.335,1,False
2406601,Lagoa Salgada,RN,Nordeste,67.0,0.806,0.648,0.522,0.62,0.582,0.454,0,False
4104428,Candói,PR,Sul,242.0,0.893,0.648,0.579,0.381,0.635,0.327,1,False
4308078,Fazenda Vilanova,RS,Sul,63.0,0.857,0.648,0.556,0.453,0.698,0.231,1,False
3505104,Barbosa,SP,Sudeste,87.0,0.851,0.649,0.552,0.412,0.699,0.266,1,False
4302402,Bom Retiro do Sul,RS,Sul,153.0,0.856,0.649,0.556,0.444,0.739,0.137,1,False
4204350,Cordilheira Alta,SC,Sul,101.0,0.931,0.649,0.604,0.348,0.747,0.144,1,False
3301504,Cordeiro,RJ,Sudeste,201.0,0.935,0.649,0.607,0.451,0.729,0.212,1,False
3533601,Nuporanga,SP,Sudeste,83.0,0.928,0.649,0.602,0.337,0.746,0.168,1,False
2210003,São João do Piauí,PI,Nordeste,257.0,0.977,0.649,0.634,0.408,0.645,0.403,0,False
2112407,Turiaçu,MA,Nordeste,321.0,0.916,0.65,0.595,0.481,0.561,0.703,0,False
3110905,Campanha,MG,Sudeste,167.0,0.94,0.65,0.611,0.362,0.709,0.259,1,False
3501608,Americana,SP,Sudeste,1638.0,0.926,0.65,0.601,0.401,0.811,0.141,1,False
3525607,João Ramalho,SP,Sudeste,68.0,0.882,0.65,0.574,0.34,0.741,0.336,1,False
2929602,Sapeaçu,BA,Nordeste,127.0,0.969,0.65,0.63,0.666,0.614,0.443,0,False
3526308,Lagoinha,SP,Sudeste,64.0,0.984,0.651,0.641,0.377,0.693,0.313,1,False
3170206,Uberlândia,MG,Sudeste,7109.0,0.838,0.651,0.546,0.42,0.789,0.225,1,False
2104073,Feira Nova do Maranhão,MA,Nordeste,112.0,0.973,0.651,0.634,0.479,0.532,0.453,0,False
5203906,Buriti Alegre,GO,Centro-Oeste,121.0,0.901,0.651,0.587,0.253,0.71,0.272,1,False
3545001,Salesópolis,SP,Sudeste,219.0,0.904,0.652,0.589,0.437,0.732,0.349,1,False
3500709,Agudos,SP,Sudeste,363.0,0.909,0.652,0.592,0.461,0.745,0.258,1,False
4206504,Guaramirim,SC,Sul,692.0,0.705,0.652,0.46,0.535,0.751,0.213,1,True
3155405,Rio Novo,MG,Sudeste,103.0,0.864,0.652,0.563,0.295,0.707,0.257,1,False
1501501,Benevides,PA,Norte,1114.0,0.923,0.652,0.601,0.578,0.665,0.452,1,False
3528601,Manduri,SP,Sudeste,120.0,0.933,0.652,0.608,0.407,0.739,0.211,1,False
5200803,Alvorada do Norte,GO,Centro-Oeste,93.0,0.989,0.652,0.645,0.291,0.66,0.388,1,False
3301603,Duas Barras,RJ,Sudeste,155.0,0.89,0.652,0.581,0.48,0.659,0.283,1,False
3515707,Ferraz de Vasconcelos,SP,Sudeste,2071.0,0.947,0.652,0.618,0.538,0.738,0.337,1,False
5106372,Pedra Preta,MT,Centro-Oeste,304.0,0.928,0.652,0.605,0.389,0.679,0.24,1,False
5219803,São Domingos,GO,Centro-Oeste,98.0,0.969,0.653,0.633,0.361,0.597,0.459,0,False
3116100,Chapada do Norte,MG,Sudeste,75.0,0.96,0.653,0.627,0.42,0.598,0.403,0,False
3503307,Araras,SP,Sudeste,1121.0,0.93,0.653,0.607,0.431,0.781,0.185,1,False
3502101,Andradina,SP,Sudeste,516.0,0.944,0.653,0.616,0.41,0.779,0.185,1,False
4314001,Paraí,RS,Sul,108.0,0.907,0.653,0.593,0.375,0.773,0.133,1,False
3304409,Rio Claro,RJ,Sudeste,169.0,0.87,0.653,0.568,0.46,0.683,0.264,1,False
3127339,Gameleiras,MG,Sudeste,50.0,0.98,0.653,0.64,0.263,0.65,0.402,0,False
3505351,Barra do Chapéu,SP,Sudeste,56.0,0.875,0.653,0.571,0.488,0.66,0.434,0,False
2610608,Paudalho,PE,Nordeste,551.0,0.947,0.653,0.619,0.41,0.639,0.543,0,False
3118205,Conquista,MG,Sudeste,88.0,0.852,0.653,0.557,0.307,0.729,0.274,1,False
1502152,Canaã dos Carajás,PA,Norte,1732.0,0.809,0.653,0.529,0.526,0.673,0.373,1,False
3303906,Petrópolis,RJ,Sudeste,2693.0,0.838,0.653,0.547,0.532,0.745,0.29,1,False
3160306,Santo Antônio do Jacinto,MG,Sudeste,117.0,0.863,0.653,0.564,0.472,0.574,0.496,0,False
3504107,Atibaia,SP,Sudeste,1841.0,0.922,0.654,0.602,0.448,0.765,0.203,1,False
4123402,Santa Fé,PR,Sul,146.0,0.87,0.654,0.568,0.268,0.705,0.17,1,False
1100114,Jaru,RO,Norte,647.0,0.92,0.654,0.601,0.405,0.689,0.304,1,False
2509800,Mulungu,PB,Nordeste,107.0,0.757,0.654,0.495,0.476,0.565,0.536,0,True
5102850,Castanheira,MT,Centro-Oeste,93.0,0.871,0.654,0.57,0.434,0.665,0.343,1,False
1100130,Machadinho D'Oeste,RO,Norte,468.0,0.865,0.654,0.566,0.513,0.596,0.434,0,False
2919405,Licínio de Almeida,BA,Nordeste,95.0,0.884,0.655,0.579,0.623,0.621,0.346,0,False
3166709,Serra dos Aimorés,MG,Sudeste,100.0,0.84,0.655,0.55,0.364,0.651,0.405,0,False
2206696,Murici dos Portelas,PI,Nordeste,87.0,0.966,0.655,0.632,0.467,0.53,0.511,0,False
3203403,Mimoso do Sul,ES,Sudeste,209.0,0.943,0.655,0.617,0.335,0.67,0.283,1,False
5209705,Hidrolândia,GO,Centro-Oeste,395.0,0.997,0.655,0.653,0.351,0.706,0.279,1,False
2603702,Canhotinho,PE,Nordeste,239.0,0.946,0.655,0.619,0.407,0.541,0.576,0,False
4208708,Jacinto Machado,SC,Sul,138.0,0.819,0.655,0.536,0.511,0.716,0.272,1,False
3171006,Vazante,MG,Sudeste,191.0,0.911,0.655,0.597,0.32,0.742,0.227,1,False
3302205,Itaperuna,RJ,Sudeste,761.0,0.892,0.655,0.585,0.491,0.73,0.215,1,False
2100154,Água Doce do Maranhão,MA,Nordeste,139.0,0.856,0.655,0.561,0.422,0.5,0.687,0,False
1200500,Sena Madureira,AC,Norte,563.0,0.856,0.656,0.561,0.634,0.603,0.563,0,False
5201504,Aporé,GO,Centro-Oeste,65.0,0.938,0.656,0.615,0.243,0.693,0.358,1,False
5209903,Iaciara,GO,Centro-Oeste,135.0,0.904,0.656,0.593,0.367,0.644,0.426,0,False
3126901,Frei Inocêncio,MG,Sudeste,107.0,0.869,0.656,0.57,0.338,0.648,0.333,1,False
5002407,Caarapó,MS,Centro-Oeste,462.0,0.851,0.656,0.558,0.529,0.692,0.456,1,False
3102407,Alvorada de Minas,MG,Sudeste,72.0,0.931,0.657,0.611,0.336,0.572,0.543,0,False
5106000,Nortelândia,MT,Centro-Oeste,73.0,0.918,0.657,0.603,0.346,0.702,0.302,1,False
4109807,Ibiporã,PR,Sul,728.0,0.88,0.657,0.578,0.331,0.726,0.231,1,False
5105580,Marcelândia,MT,Centro-Oeste,183.0,0.94,0.657,0.617,0.475,0.701,0.335,1,False
4301206,Arroio do Tigre,RS,Sul,75.0,0.933,0.657,0.613,0.433,0.707,0.24,1,False
3130507,Ilicínea,MG,Sudeste,155.0,0.923,0.657,0.606,0.433,0.68,0.216,1,False
3138401,Leopoldina,MG,Sudeste,441.0,0.907,0.658,0.596,0.387,0.726,0.262,1,False
2312601,São Luís do Curu,CE,Nordeste,115.0,0.965,0.658,0.635,0.146,0.62,0.479,0,False
2111508,São Mateus do Maranhão,MA,Nordeste,492.0,0.921,0.658,0.606,0.439,0.616,0.594,0,False
3529005,Marília,SP,Sudeste,1898.0,0.878,0.658,0.577,0.441,0.798,0.191,1,False
3556008,Urupês,SP,Sudeste,126.0,0.905,0.658,0.595,0.37,0.745,0.175,1,False
4206207,Gravatal,SC,Sul,153.0,0.745,0.658,0.49,0.4,0.757,0.121,1,True
3103504,Araguari,MG,Sudeste,1143.0,0.903,0.658,0.594,0.366,0.773,0.192,1,False
5004106,Guia Lopes da Laguna,MS,Centro-Oeste,188.0,0.824,0.658,0.543,0.463,0.675,0.319,1,False
5102686,Campos de Júlio,MT,Centro-Oeste,189.0,0.852,0.658,0.561,0.426,0.744,0.223,1,False
2516201,Sousa,PB,Nordeste,590.0,0.888,0.658,0.585,0.542,0.668,0.356,0,False
4202859,Braço do Trombudo,SC,Sul,57.0,0.719,0.659,0.474,0.36,0.78,0.125,1,True
4207809,Irani,SC,Sul,150.0,0.82,0.659,0.54,0.481,0.742,0.34,1,False
1100023,Ariquemes,RO,Norte,1201.0,0.888,0.659,0.585,0.433,0.702,0.268,1,False
3123601,Elói Mendes,MG,Sudeste,283.0,0.88,0.659,0.58,0.385,0.685,0.27,1,False
2106102,Loreto,MA,Nordeste,139.0,0.928,0.659,0.612,0.465,0.582,0.464,0,False
5213806,Morrinhos,GO,Centro-Oeste,519.0,0.888,0.659,0.586,0.344,0.734,0.21,1,False
2104404,Gonçalves Dias,MA,Nordeste,109.0,0.862,0.66,0.569,0.434,0.568,0.516,0,False
4204194,Chapadão do Lageado,SC,Sul,50.0,0.94,0.66,0.62,0.413,0.704,0.22,1,False
3117836,Cônego Marinho,MG,Sudeste,51.0,0.922,0.66,0.608,0.301,0.621,0.5,0,False
2512101,Pombal,PB,Nordeste,278.0,0.888,0.66,0.586,0.525,0.634,0.364,0,False
3106309,Belo Oriente,MG,Sudeste,277.0,0.903,0.66,0.596,0.374,0.686,0.322,1,False
3500105,Adamantina,SP,Sudeste,215.0,0.93,0.66,0.614,0.386,0.79,0.174,1,False
4322004,Triunfo,RS,Sul,331.0,0.943,0.66,0.622,0.53,0.733,0.271,1,False
1101559,Teixeirópolis,RO,Norte,59.0,0.898,0.66,0.593,0.314,0.643,0.298,1,False
2611804,Ribeirão,PE,Nordeste,223.0,0.991,0.661,0.655,0.443,0.602,0.449,0,False
3116001,Chalé,MG,Sudeste,61.0,0.918,0.661,0.607,0.327,0.655,0.311,0,False
2612406,Sanharó,PE,Nordeste,180.0,0.95,0.661,0.628,0.418,0.603,0.469,0,False
1300086,Anamã,AM,Norte,68.0,0.868,0.661,0.574,0.574,0.594,0.544,0,False
3160454,Santo Antônio do Retiro,MG,Sudeste,60.0,0.983,0.661,0.65,0.371,0.57,0.485,0,False
4308300,Fontoura Xavier,RS,Sul,61.0,0.967,0.661,0.639,0.457,0.661,0.338,0,False
3541653,Quadra,SP,Sudeste,68.0,0.868,0.661,0.574,0.406,0.678,0.188,1,False
2112308,Tuntum,MA,Nordeste,320.0,0.931,0.661,0.616,0.476,0.572,0.544,0,False
3138906,Machacalis,MG,Sudeste,65.0,0.954,0.661,0.631,0.318,0.64,0.389,1,False
1101500,Seringueiras,RO,Norte,199.0,0.935,0.661,0.618,0.431,0.598,0.401,0,False
3171808,Virginópolis,MG,Sudeste,133.0,0.932,0.661,0.617,0.332,0.675,0.318,1,False
1507979,Terra Santa,PA,Norte,334.0,0.937,0.661,0.62,0.59,0.635,0.492,0,False
4128401,Uraí,PR,Sul,72.0,0.903,0.662,0.597,0.273,0.721,0.261,1,False
3139250,Mamonas,MG,Sudeste,73.0,0.932,0.662,0.616,0.356,0.618,0.345,0,False
4204905,Descanso,SC,Sul,77.0,0.883,0.662,0.584,0.449,0.743,0.239,1,False
4106902,Curitiba,PR,Sul,15873.0,0.814,0.662,0.539,0.461,0.823,0.233,1,False
4203006,Caçador,SC,Sul,1032.0,0.731,0.662,0.484,0.573,0.735,0.238,1,True
3151602,Planura,MG,Sudeste,160.0,0.888,0.662,0.588,0.347,0.712,0.275,1,False
5103056,Cláudia,MT,Centro-Oeste,152.0,0.934,0.662,0.618,0.466,0.699,0.281,1,False
4202909,Brusque,SC,Sul,1812.0,0.72,0.662,0.477,0.505,0.795,0.148,1,True
